Technology combinations:,"['E1', 'P', 'E2']","['E1', 'P']",['E1'],"['E1', 'E2']","['BP', 'P', 'E2']","['BP', 'P']",['BP'],"['BP', 'E2']","['P', 'E2']",['E2'],['P'],['N']
#,x,y,2007,2008,2009,2010,2011,2012,2013,2014,2015,2007,2008,2009,2010,2011,2012,2013,2014,2015,2007,2008,2009,2010,2011,2012,2013,2014,2015
60,4.724,52.025,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,9.459,51.311,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,172387.634171,185418.687377,169997.375244,173850.874529,176273.688284,174434.69761,172292.673206,172960.985139,172985.196672
62,8.905,45.6,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,469569.938126,487883.690789,466201.83362,471615.748337,475059.657133,472503.601607,469509.1929,470425.282832,470367.999515
63,22.908,45.874,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,5.442,43.528,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,12.895,41.461,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,4.069,48.293,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,10.312,47.722,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,8.763,51.722,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,5.812,53.201,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,20.902,44.009,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,173085.528787,180252.083902,171860.547209,173997.868525,174934.684548,173633.04638,172292.245778,172895.403827,173835.386559
71,-1.506,52.412,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,468773.861089,489437.997266,464955.61935,471060.826158,475025.382952,472198.864771,468852.395677,469839.190889,769589.992844
72,16.085,51.656,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,7.12,51.665,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,12.501,41.883,"['P', 'E2']","['P', 'E2']","['P', 'E2']","['P', 'E2']","['P', 'E2']","['P', 'E2']","['P', 'E2']","['P', 'E2']","['P', 'E2']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,6724168.79698,6924245.11129,6699976.34671,6763417.50742,6806882.7026,6780798.42314,6750877.09861,6768101.14142,6768394.12277
75,0.656,51.558,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,470508.263737,488033.514765,467269.044631,472446.692572,475813.265824,473419.172092,470582.761132,471417.171461,471195.888641
76,17.94,50.668,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,176048.66842,183120.370778,174745.587833,176835.630043,178176.51069,177197.596947,176045.848728,176393.013593,176344.996107
77,11.561,48.135,"['E1', 'P']","['P', 'E2']","['E1', 'P']","['E1', 'P']","['P', 'E2']","['E1', 'P']","['E1', 'P']","['P', 'E2']","['P', 'E2']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,4023486.6473,4131408.40272,4004405.29934,4034937.69092,4056985.86843,4040534.37825,4023777.436,4332405.62219,4332674.1069
78,-3.682,40.19,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,13.338,38.123,"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,1640927.74927,1677350.3563,1634571.54563,1645555.61721,1649421.42382,1641605.25023,1634067.28374,1637534.74683,1642357.30319
80,-0.452,51.896,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,470768.796785,487987.945236,467583.032521,472669.632994,475991.134356,473648.936227,470867.678804,471679.341688,471429.683079
81,6.884,52.214,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,175144.435815,183608.606854,173588.938175,176091.342091,177677.95436,176492.899363,175106.867443,175533.282606,175518.734504
82,-0.477,38.697,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,17.008,51.106,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,1061490.17702,1096704.39847,1354962.91401,1365362.91776,1372209.03604,1367458.20894,1361792.28312,1363420.34194,1362784.38269
84,14.528,53.436,"['E1', 'P']",['P'],"['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']","['E1', 'P']",BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,468177.431859,488443.226823,464459.578449,470452.381882,474222.663723,471364.378196,468034.095984,469072.060317,769104.212216
85,2.093,41.324,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4.667,52.308,['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],['E1'],BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,BAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
